class_id,img_idx,ksize,sigma,cos_sim
417,21,7,2.0,0.8805964589118958
417,21,7,4.0,0.747031569480896
417,21,7,13.5,0.7285819053649902
417,21,7,15.0,0.728179395198822
417,21,11,2.0,0.8957157135009766
417,21,11,5.0,0.6511881947517395
417,22,5,1.0,0.9041942358016968
417,22,5,2.0,0.8925293684005737
417,22,5,4.0,0.8903902173042297
417,22,5,9.0,0.8902120590209961
417,22,7,2.0,0.8890849947929382
417,22,7,4.0,0.8870633840560913
417,22,7,13.5,0.8873907327651978
417,22,7,15.0,0.8873993158340454
417,22,11,2.0,0.8860555291175842
417,22,11,5.0,0.8813180923461914
417,23,5,1.0,0.9834831357002258
417,23,5,2.0,0.9805225729942322
417,23,5,4.0,0.9718457460403442
417,23,5,9.0,0.9687991738319397
417,23,7,2.0,0.9749802350997925
417,23,7,4.0,0.9671905040740967
417,23,7,13.5,0.9617056846618652
417,23,7,15.0,0.961614191532135
417,23,11,2.0,0.9694383144378662
417,23,11,5.0,0.9338438510894775
417,24,5,1.0,0.97254878282547
417,24,5,2.0,0.9503687620162964
417,24,5,4.0,0.9420607686042786
417,24,5,9.0,0.9403740167617798
417,24,7,2.0,0.938347339630127
417,24,7,4.0,0.9046355485916138
417,24,7,13.5,0.9049920439720154
417,24,7,15.0,0.905077338218689
417,24,11,2.0,0.9266878366470337
417,24,11,5.0,0.8473763465881348
417,25,5,1.0,0.9634031057357788
417,25,5,2.0,0.9075421094894409
417,25,5,4.0,0.8989697694778442
417,25,5,9.0,0.8992668390274048
417,25,7,2.0,0.8533140420913696
417,25,7,4.0,0.830803632736206
417,25,7,13.5,0.833823025226593
417,25,7,15.0,0.8339588642120361
417,25,11,2.0,0.8390178680419922
417,25,11,5.0,0.8008689880371094
417,26,5,1.0,0.9087925553321838
417,26,5,2.0,0.8776092529296875
417,26,5,4.0,0.8773667812347412
417,26,5,9.0,0.8762263059616089
417,26,7,2.0,0.8548036813735962
417,26,7,4.0,0.8292505741119385
417,26,7,13.5,0.809657096862793
417,26,7,15.0,0.8091920614242554
417,26,11,2.0,0.8388111591339111
417,26,11,5.0,0.6276432275772095
417,27,5,1.0,0.8152260184288025
417,27,5,2.0,0.7631073594093323
417,27,5,4.0,0.7697185277938843
417,27,5,9.0,0.7793859243392944
417,27,7,2.0,0.7997340559959412
417,27,7,4.0,0.7775363922119141
417,27,7,13.5,0.7789648175239563
417,27,7,15.0,0.7789648175239563
417,27,11,2.0,0.8311775326728821
417,27,11,5.0,0.7814731001853943
417,28,5,1.0,0.9752223491668701
417,28,5,2.0,0.9718414545059204
417,28,5,4.0,0.9709374904632568
417,28,5,9.0,0.9704207181930542
417,28,7,2.0,0.9673502445220947
417,28,7,4.0,0.9637969732284546
417,28,7,13.5,0.9617220163345337
417,28,7,15.0,0.9616771936416626
417,28,11,2.0,0.9632163643836975
417,28,11,5.0,0.9414540529251099
417,29,5,1.0,0.9356411099433899
417,29,5,2.0,0.8952155113220215
417,29,5,4.0,0.8773945569992065
417,29,5,9.0,0.8708808422088623
417,29,7,2.0,0.8860916495323181
417,29,7,4.0,0.8111824989318848
417,29,7,13.5,0.7790752053260803
417,29,7,15.0,0.7785806655883789
417,29,11,2.0,0.8655978441238403
417,29,11,5.0,0.7234718799591064
417,30,5,1.0,0.9664335250854492
417,30,5,2.0,0.9420908093452454
417,30,5,4.0,0.9390013217926025
417,30,5,9.0,0.938186526298523
417,30,7,2.0,0.9074257612228394
417,30,7,4.0,0.9020394086837769
417,30,7,13.5,0.905420184135437
417,30,7,15.0,0.9054858088493347
417,30,11,2.0,0.8921537399291992
417,30,11,5.0,0.8893765807151794
417,31,5,1.0,0.972996711730957
417,31,5,2.0,0.9340676069259644
417,31,5,4.0,0.8986267447471619
417,31,5,9.0,0.8937399387359619
417,31,7,2.0,0.9204186201095581
417,31,7,4.0,0.8448091149330139
417,31,7,13.5,0.8009795546531677
417,31,7,15.0,0.8000649213790894
417,31,11,2.0,0.9223801493644714
417,31,11,5.0,0.7366188168525696
417,32,5,1.0,0.9622141122817993
417,32,5,2.0,0.9597617387771606
417,32,5,4.0,0.9620468616485596
417,32,5,9.0,0.9629994034767151
417,32,7,2.0,0.9569060802459717
417,32,7,4.0,0.9598588943481445
417,32,7,13.5,0.960850179195404
417,32,7,15.0,0.9608651995658875
417,32,11,2.0,0.9549220204353333
417,32,11,5.0,0.9499590396881104
417,33,5,1.0,0.849982500076294
417,33,5,2.0,0.791095495223999
417,33,5,4.0,0.7967191338539124
417,33,5,9.0,0.7943518161773682
417,33,7,2.0,0.7430046796798706
417,33,7,4.0,0.7128351926803589
417,33,7,13.5,0.690026044845581
417,33,7,15.0,0.689422070980072
417,33,11,2.0,0.7098231315612793
417,33,11,5.0,0.6357021331787109
417,34,5,1.0,0.9779852628707886
417,34,5,2.0,0.9725692272186279
417,34,5,4.0,0.9623856544494629
417,34,5,9.0,0.9657403826713562
417,34,7,2.0,0.9574781060218811
417,34,7,4.0,0.9534371495246887
417,34,7,13.5,0.9530026912689209
417,34,7,15.0,0.9529933929443359
417,34,11,2.0,0.9467065334320068
417,34,11,5.0,0.8731796741485596
417,35,5,1.0,0.9742677807807922
417,35,5,2.0,0.9734005331993103
417,35,5,4.0,0.9736297130584717
417,35,5,9.0,0.9736300110816956
417,35,7,2.0,0.9689205884933472
417,35,7,4.0,0.9675468802452087
417,35,7,13.5,0.9674376249313354
417,35,7,15.0,0.9674369096755981
417,35,11,2.0,0.9656736254692078
417,35,11,5.0,0.9520572423934937
417,36,5,1.0,0.9499059319496155
417,36,5,2.0,0.9340257048606873
417,36,5,4.0,0.9268684387207031
417,36,5,9.0,0.9260435104370117
417,36,7,2.0,0.92584228515625
417,36,7,4.0,0.9104453325271606
417,36,7,13.5,0.9065333008766174
417,36,7,15.0,0.9064640402793884
417,36,11,2.0,0.9188665747642517
417,36,11,5.0,0.8826093077659607
417,37,5,1.0,0.9680564999580383
417,37,5,2.0,0.9635788798332214
417,37,5,4.0,0.9642398953437805
417,37,5,9.0,0.9645930528640747
417,37,7,2.0,0.9585726261138916
417,37,7,4.0,0.9569905996322632
417,37,7,13.5,0.956369161605835
417,37,7,15.0,0.9563572406768799
417,37,11,2.0,0.9565262198448181
417,37,11,5.0,0.9464981555938721
417,38,5,1.0,0.9595377445220947
417,38,5,2.0,0.7832765579223633
417,38,5,4.0,0.7248682379722595
417,38,5,9.0,0.721734344959259
417,38,7,2.0,0.6739339828491211
417,38,7,4.0,0.6158002614974976
417,38,7,13.5,0.6148812770843506
417,38,7,15.0,0.6148092150688171
417,38,11,2.0,0.6849619150161743
417,38,11,5.0,0.6784898638725281
417,39,5,1.0,0.9004426002502441
417,39,5,2.0,0.5883958339691162
417,39,5,4.0,0.6160454750061035
417,39,5,9.0,0.6255050897598267
417,39,7,2.0,0.5895013809204102
417,39,7,4.0,0.5490717887878418
417,39,7,13.5,0.5448448657989502
417,39,7,15.0,0.5445504188537598
417,39,11,2.0,0.6048294305801392
417,39,11,5.0,0.5795751810073853
417,40,5,1.0,0.9559866189956665
417,40,5,2.0,0.9529089331626892
417,40,5,4.0,0.953300952911377
417,40,5,9.0,0.9526722431182861
417,40,7,2.0,0.9495342969894409
417,40,7,4.0,0.9439119100570679
417,40,7,13.5,0.9397354125976562
417,40,7,15.0,0.9396781921386719
417,40,11,2.0,0.9455558657646179
417,40,11,5.0,0.8749672174453735
417,41,5,1.0,0.9760445952415466
417,41,5,2.0,0.9735792875289917
417,41,5,4.0,0.9729341864585876
417,41,5,9.0,0.9714704155921936
417,41,7,2.0,0.9692901372909546
417,41,7,4.0,0.96730637550354
417,41,7,13.5,0.9657424688339233
417,41,7,15.0,0.9657196402549744
417,41,11,2.0,0.9655259847640991
417,41,11,5.0,0.9489799737930298
417,42,5,1.0,0.9707508683204651
417,42,5,2.0,0.9523716568946838
417,42,5,4.0,0.9420368671417236
417,42,5,9.0,0.9332289695739746
417,42,7,2.0,0.9396281242370605
417,42,7,4.0,0.909299373626709
417,42,7,13.5,0.8751062154769897
417,42,7,15.0,0.8747909069061279
417,42,11,2.0,0.9328987002372742
417,42,11,5.0,0.9055855870246887
417,43,5,1.0,0.8664809465408325
417,43,5,2.0,0.8525842428207397
417,43,5,4.0,0.8509122133255005
417,43,5,9.0,0.8507711887359619
417,43,7,2.0,0.847917377948761
417,43,7,4.0,0.840560793876648
417,43,7,13.5,0.8367485404014587
417,43,7,15.0,0.8366813659667969
417,43,11,2.0,0.8508410453796387
417,43,11,5.0,0.8614859580993652
417,44,5,1.0,0.9329681396484375
417,44,5,2.0,0.9491706490516663
417,44,5,4.0,0.9489586353302002
417,44,5,9.0,0.9491420388221741
417,44,7,2.0,0.9375227093696594
417,44,7,4.0,0.9370981454849243
417,44,7,13.5,0.9378080368041992
417,44,7,15.0,0.9378303289413452
417,44,11,2.0,0.9321246147155762
417,44,11,5.0,0.9018665552139282
417,45,5,1.0,0.952811062335968
417,45,5,2.0,0.9376769065856934
417,45,5,4.0,0.9429771900177002
417,45,5,9.0,0.9445164799690247
417,45,7,2.0,0.9198624491691589
417,45,7,4.0,0.9146108031272888
417,45,7,13.5,0.9150064587593079
417,45,7,15.0,0.915037989616394
417,45,11,2.0,0.9115749597549438
417,45,11,5.0,0.871566891670227
417,46,5,1.0,0.8608494997024536
417,46,5,2.0,0.7930155992507935
417,46,5,4.0,0.7791064977645874
417,46,5,9.0,0.7742185592651367
417,46,7,2.0,0.7018290162086487
417,46,7,4.0,0.6428040266036987
417,46,7,13.5,0.6617028117179871
417,46,7,15.0,0.6620998382568359
417,46,11,2.0,0.6840765476226807
417,46,11,5.0,0.7341141104698181
417,47,5,1.0,0.9321550130844116
417,47,5,2.0,0.9437682032585144
417,47,5,4.0,0.951180636882782
417,47,5,9.0,0.9529038667678833
417,47,7,2.0,0.9597803950309753
417,47,7,4.0,0.958320677280426
417,47,7,13.5,0.958571195602417
417,47,7,15.0,0.9585698843002319
417,47,11,2.0,0.9577605724334717
417,47,11,5.0,0.9578633308410645
417,48,5,1.0,0.8334990739822388
417,48,5,2.0,0.7752660512924194
417,48,5,4.0,0.7607940435409546
417,48,5,9.0,0.7587050199508667
417,48,7,2.0,0.7342586517333984
417,48,7,4.0,0.7189902067184448
417,48,7,13.5,0.7201124429702759
417,48,7,15.0,0.7201366424560547
417,48,11,2.0,0.7214686274528503
417,48,11,5.0,0.6658401489257812
417,49,5,1.0,0.9710431098937988
417,49,5,2.0,0.961959719657898
417,49,5,4.0,0.9604465961456299
417,49,5,9.0,0.9601835608482361
417,49,7,2.0,0.9555017948150635
417,49,7,4.0,0.9520431160926819
417,49,7,13.5,0.9514883160591125
417,49,7,15.0,0.9514836668968201
417,49,11,2.0,0.9518417119979858
417,49,11,5.0,0.9314228296279907
421,0,5,1.0,0.9462774395942688
421,0,5,2.0,0.939548134803772
421,0,5,4.0,0.9333691596984863
421,0,5,9.0,0.9202686548233032
421,0,7,2.0,0.92220139503479
421,0,7,4.0,0.8929912447929382
421,0,7,13.5,0.8857707977294922
421,0,7,15.0,0.8855494260787964
421,0,11,2.0,0.9099876284599304
421,0,11,5.0,0.8701015114784241
421,1,5,1.0,0.9648730754852295
421,1,5,2.0,0.9417402744293213
421,1,5,4.0,0.9286482334136963
421,1,5,9.0,0.9267164468765259
421,1,7,2.0,0.9096994400024414
421,1,7,4.0,0.8596494793891907
421,1,7,13.5,0.8438528776168823
421,1,7,15.0,0.8436537981033325
421,1,11,2.0,0.8942402601242065
421,1,11,5.0,0.761029839515686
421,2,5,1.0,0.9678012132644653
421,2,5,2.0,0.954946756362915
421,2,5,4.0,0.9551043510437012
421,2,5,9.0,0.955086350440979
421,2,7,2.0,0.94366455078125
421,2,7,4.0,0.9467798471450806
421,2,7,13.5,0.9462652802467346
421,2,7,15.0,0.9462454319000244
421,2,11,2.0,0.9367032051086426
421,2,11,5.0,0.9214203357696533
421,3,5,1.0,0.883042573928833
421,3,5,2.0,0.7736693620681763
421,3,5,4.0,0.7910160422325134
421,3,5,9.0,0.7987135052680969
421,3,7,2.0,0.6822243928909302
421,3,7,4.0,0.6607472896575928
421,3,7,13.5,0.6669202446937561
421,3,7,15.0,0.6671419143676758
421,3,11,2.0,0.6626789569854736
421,3,11,5.0,0.6335073113441467
421,4,5,1.0,0.9097673296928406
421,4,5,2.0,0.8799055814743042
421,4,5,4.0,0.8791160583496094
421,4,5,9.0,0.8749159574508667
421,4,7,2.0,0.8624234199523926
421,4,7,4.0,0.7686683535575867
421,4,7,13.5,0.7312697768211365
421,4,7,15.0,0.7308434844017029
421,4,11,2.0,0.8451025485992432
421,4,11,5.0,0.6741253137588501
421,5,5,1.0,0.8501570820808411
421,5,5,2.0,0.7815464735031128
421,5,5,4.0,0.7401076555252075
421,5,5,9.0,0.727157473564148
421,5,7,2.0,0.7403507232666016
421,5,7,4.0,0.6958608627319336
421,5,7,13.5,0.671065628528595
421,5,7,15.0,0.6703201532363892
421,5,11,2.0,0.699731171131134
421,5,11,5.0,0.5419293642044067
421,6,5,1.0,0.9489561915397644
421,6,5,2.0,0.914595365524292
421,6,5,4.0,0.9168755412101746
421,6,5,9.0,0.9123806357383728
421,6,7,2.0,0.878537654876709
421,6,7,4.0,0.8816666007041931
421,6,7,13.5,0.8712426424026489
421,6,7,15.0,0.8710228800773621
421,6,11,2.0,0.8682898283004761
421,6,11,5.0,0.7844933271408081
421,7,5,1.0,0.8937282562255859
421,7,5,2.0,0.8119897246360779
421,7,5,4.0,0.8110717535018921
421,7,5,9.0,0.8057434558868408
421,7,7,2.0,0.7588246464729309
421,7,7,4.0,0.7099695205688477
421,7,7,13.5,0.7266384959220886
421,7,7,15.0,0.7269192337989807
421,7,11,2.0,0.7522500157356262
421,7,11,5.0,0.6267788410186768
421,8,5,1.0,0.9544495344161987
421,8,5,2.0,0.9374656081199646
421,8,5,4.0,0.9398965835571289
421,8,5,9.0,0.9412376880645752
421,8,7,2.0,0.9245723485946655
421,8,7,4.0,0.918267011642456
421,8,7,13.5,0.9185739159584045
421,8,7,15.0,0.918519914150238
421,8,11,2.0,0.9138717651367188
421,8,11,5.0,0.8600818514823914
421,9,5,1.0,0.9698638916015625
421,9,5,2.0,0.9592157602310181
421,9,5,4.0,0.9493211507797241
421,9,5,9.0,0.946008563041687
421,9,7,2.0,0.9434384107589722
421,9,7,4.0,0.921162486076355
421,9,7,13.5,0.9147952198982239
421,9,7,15.0,0.9148105978965759
421,9,11,2.0,0.9379346966743469
421,9,11,5.0,0.8792555332183838
421,10,5,1.0,0.935920000076294
421,10,5,2.0,0.9143372774124146
421,10,5,4.0,0.9077444076538086
421,10,5,9.0,0.9092814922332764
421,10,7,2.0,0.8925405740737915
421,10,7,4.0,0.861233115196228
421,10,7,13.5,0.8514038324356079
421,10,7,15.0,0.8512512445449829
421,10,11,2.0,0.8731426000595093
421,10,11,5.0,0.7652313113212585
421,11,5,1.0,0.8968387246131897
421,11,5,2.0,0.8343169689178467
421,11,5,4.0,0.8052910566329956
421,11,5,9.0,0.7944955825805664
421,11,7,2.0,0.827013373374939
421,11,7,4.0,0.7662750482559204
421,11,7,13.5,0.7355160117149353
421,11,7,15.0,0.7351983785629272
421,11,11,2.0,0.8095743656158447
421,11,11,5.0,0.7010848522186279
421,12,5,1.0,0.9524033069610596
421,12,5,2.0,0.8994606733322144
421,12,5,4.0,0.8742790222167969
421,12,5,9.0,0.87017822265625
421,12,7,2.0,0.8551846742630005
421,12,7,4.0,0.7421667575836182
421,12,7,13.5,0.7332960367202759
421,12,7,15.0,0.7332996129989624
421,12,11,2.0,0.8558960556983948
421,12,11,5.0,0.4363517761230469
421,13,5,1.0,0.9662853479385376
421,13,5,2.0,0.9457676410675049
421,13,5,4.0,0.9468604922294617
421,13,5,9.0,0.945565938949585
421,13,7,2.0,0.9221134185791016
421,13,7,4.0,0.9102484583854675
421,13,7,13.5,0.9068056344985962
421,13,7,15.0,0.9067251682281494
421,13,11,2.0,0.9170567989349365
421,13,11,5.0,0.7947790622711182
421,14,5,1.0,0.9214211702346802
421,14,5,2.0,0.8968656063079834
421,14,5,4.0,0.9022693634033203
421,14,5,9.0,0.9045854806900024
421,14,7,2.0,0.8203021883964539
421,14,7,4.0,0.8110685348510742
421,14,7,13.5,0.7992146611213684
421,14,7,15.0,0.7988591194152832
421,14,11,2.0,0.7734819650650024
421,14,11,5.0,0.6090495586395264
421,15,5,1.0,0.9205731153488159
421,15,5,2.0,0.8581931591033936
421,15,5,4.0,0.8400187492370605
421,15,5,9.0,0.8355906009674072
421,15,7,2.0,0.7854331135749817
421,15,7,4.0,0.7595714330673218
421,15,7,13.5,0.7569786310195923
421,15,7,15.0,0.7569767832756042
421,15,11,2.0,0.7821661233901978
421,15,11,5.0,0.6883810758590698
421,16,5,1.0,0.9086444973945618
421,16,5,2.0,0.8811130523681641
421,16,5,4.0,0.8875877261161804
421,16,5,9.0,0.8894706964492798
421,16,7,2.0,0.8676782250404358
421,16,7,4.0,0.8730535507202148
421,16,7,13.5,0.8755909204483032
421,16,7,15.0,0.8756000399589539
421,16,11,2.0,0.8649187088012695
421,16,11,5.0,0.834487795829773
421,17,5,1.0,0.9772137999534607
421,17,5,2.0,0.9585255980491638
421,17,5,4.0,0.9385362863540649
421,17,5,9.0,0.9364434480667114
421,17,7,2.0,0.9491352438926697
421,17,7,4.0,0.9152383804321289
421,17,7,13.5,0.8718438148498535
421,17,7,15.0,0.8710641860961914
421,17,11,2.0,0.9459330439567566
421,17,11,5.0,0.8409337997436523
421,18,5,1.0,0.9699939489364624
421,18,5,2.0,0.9531095027923584
421,18,5,4.0,0.9427759051322937
421,18,5,9.0,0.9384368658065796
421,18,7,2.0,0.9316829442977905
421,18,7,4.0,0.8822622299194336
421,18,7,13.5,0.871006429195404
421,18,7,15.0,0.8706755042076111
421,18,11,2.0,0.9158061742782593
421,18,11,5.0,0.784843921661377
421,19,5,1.0,0.9117558598518372
421,19,5,2.0,0.8683923482894897
421,19,5,4.0,0.8534040451049805
421,19,5,9.0,0.8504781723022461
421,19,7,2.0,0.8457677364349365
421,19,7,4.0,0.7608559131622314
421,19,7,13.5,0.7350121736526489
421,19,7,15.0,0.734770655632019
421,19,11,2.0,0.8330601453781128
421,19,11,5.0,0.5930958986282349
421,20,5,1.0,0.7564082145690918
421,20,5,2.0,0.6854287385940552
421,20,5,4.0,0.6964524984359741
421,20,5,9.0,0.6971038579940796
421,20,7,2.0,0.62688148021698
421,20,7,4.0,0.610834002494812
421,20,7,13.5,0.6016535758972168
421,20,7,15.0,0.6013782620429993
421,20,11,2.0,0.5887620449066162
421,20,11,5.0,0.5121780037879944
421,21,5,1.0,0.9050551056861877
421,21,5,2.0,0.835774302482605
421,21,5,4.0,0.8212904930114746
421,21,5,9.0,0.8146552443504333
421,21,7,2.0,0.7769631147384644
421,21,7,4.0,0.7325934767723083
421,21,7,13.5,0.7301104664802551
421,21,7,15.0,0.7300105690956116
421,21,11,2.0,0.7594438791275024
421,21,11,5.0,0.6540075540542603
421,22,5,1.0,0.9052163362503052
421,22,5,2.0,0.9044908285140991
421,22,5,4.0,0.9055216908454895
421,22,5,9.0,0.9060573577880859
421,22,7,2.0,0.8994037508964539
421,22,7,4.0,0.8855488896369934
421,22,7,13.5,0.875016450881958
421,22,7,15.0,0.874830424785614
421,22,11,2.0,0.8932623267173767
421,22,11,5.0,0.8396562933921814
421,23,5,1.0,0.9408679604530334
421,23,5,2.0,0.8797308206558228
421,23,5,4.0,0.8507105112075806
421,23,5,9.0,0.8385171890258789
421,23,7,2.0,0.8333244323730469
421,23,7,4.0,0.7952349185943604
421,23,7,13.5,0.7755624055862427
421,23,7,15.0,0.7755546569824219
421,23,11,2.0,0.8186502456665039
421,23,11,5.0,0.6911795735359192
421,24,5,1.0,0.9321762323379517
421,24,5,2.0,0.9169666171073914
421,24,5,4.0,0.9130250215530396
421,24,5,9.0,0.9159227013587952
421,24,7,2.0,0.8886274099349976
421,24,7,4.0,0.8404949307441711
421,24,7,13.5,0.8321301341056824
421,24,7,15.0,0.8319419622421265
421,24,11,2.0,0.8731065988540649
421,24,11,5.0,0.7524595260620117
421,25,5,1.0,0.9439454674720764
421,25,5,2.0,0.9304319024085999
421,25,5,4.0,0.935348629951477
421,25,5,9.0,0.9348940849304199
421,25,7,2.0,0.9078912734985352
421,25,7,4.0,0.8838802576065063
421,25,7,13.5,0.8633673191070557
421,25,7,15.0,0.862758457660675
421,25,11,2.0,0.8972345590591431
421,25,11,5.0,0.8280001878738403
421,26,5,1.0,0.9373630285263062
421,26,5,2.0,0.9204249382019043
421,26,5,4.0,0.9156427979469299
421,26,5,9.0,0.909868597984314
421,26,7,2.0,0.8811190724372864
421,26,7,4.0,0.8652359843254089
421,26,7,13.5,0.8160006999969482
421,26,7,15.0,0.8153011202812195
421,26,11,2.0,0.8643295764923096
421,26,11,5.0,0.6449490785598755
421,27,5,1.0,0.9139831066131592
421,27,5,2.0,0.8286385536193848
421,27,5,4.0,0.8160578608512878
421,27,5,9.0,0.8133203387260437
421,27,7,2.0,0.758098840713501
421,27,7,4.0,0.7453334331512451
421,27,7,13.5,0.7582718729972839
421,27,7,15.0,0.7585633993148804
421,27,11,2.0,0.7376118898391724
421,27,11,5.0,0.6630823612213135
421,28,5,1.0,0.9737120866775513
421,28,5,2.0,0.9477124214172363
421,28,5,4.0,0.9188939332962036
421,28,5,9.0,0.9133219718933105
421,28,7,2.0,0.9273478388786316
421,28,7,4.0,0.8524283170700073
421,28,7,13.5,0.8348349332809448
421,28,7,15.0,0.8346903324127197
421,28,11,2.0,0.9301725029945374
421,28,11,5.0,0.7756443023681641
421,29,5,1.0,0.9401452541351318
421,29,5,2.0,0.9107154607772827
421,29,5,4.0,0.8959664106369019
421,29,5,9.0,0.8914878368377686
421,29,7,2.0,0.9091145992279053
421,29,7,4.0,0.8814313411712646
421,29,7,13.5,0.8793220520019531
421,29,7,15.0,0.8793708086013794
421,29,11,2.0,0.9082126021385193
421,29,11,5.0,0.8158396482467651
421,30,5,1.0,0.9495383501052856
421,30,5,2.0,0.8878551125526428
421,30,5,4.0,0.8364506959915161
421,30,5,9.0,0.8290285468101501
421,30,7,2.0,0.8691964745521545
421,30,7,4.0,0.7324507236480713
421,30,7,13.5,0.7139302492141724
421,30,7,15.0,0.7137675285339355
421,30,11,2.0,0.8569958806037903
421,30,11,5.0,0.6502126455307007
421,31,5,1.0,0.9207143783569336
421,31,5,2.0,0.8947356343269348
421,31,5,4.0,0.8950783014297485
421,31,5,9.0,0.8962677717208862
421,31,7,2.0,0.8633918762207031
421,31,7,4.0,0.8641657829284668
421,31,7,13.5,0.8693949580192566
421,31,7,15.0,0.8695180416107178
421,31,11,2.0,0.8480550646781921
421,31,11,5.0,0.8116501569747925
421,32,5,1.0,0.9390580654144287
421,32,5,2.0,0.9146503806114197
421,32,5,4.0,0.9183269143104553
421,32,5,9.0,0.9156899452209473
421,32,7,2.0,0.8474314212799072
421,32,7,4.0,0.8532190322875977
421,32,7,13.5,0.806297779083252
421,32,7,15.0,0.8053300380706787
421,32,11,2.0,0.8450595140457153
421,32,11,5.0,0.7809349894523621
421,33,5,1.0,0.9434171915054321
421,33,5,2.0,0.9194948673248291
421,33,5,4.0,0.9205260872840881
421,33,5,9.0,0.9191109538078308
421,33,7,2.0,0.9086060523986816
421,33,7,4.0,0.8946012258529663
421,33,7,13.5,0.896448016166687
421,33,7,15.0,0.8964403867721558
421,33,11,2.0,0.90970379114151
421,33,11,5.0,0.857254683971405
421,34,5,1.0,0.9453918933868408
421,34,5,2.0,0.8880581855773926
421,34,5,4.0,0.8980419039726257
421,34,5,9.0,0.9049884676933289
421,34,7,2.0,0.8380328416824341
421,34,7,4.0,0.8276690244674683
421,34,7,13.5,0.8278059959411621
421,34,7,15.0,0.8279201984405518
421,34,11,2.0,0.8300958871841431
421,34,11,5.0,0.7863197922706604
421,35,5,1.0,0.8586950898170471
421,35,5,2.0,0.7949756383895874
421,35,5,4.0,0.7500048875808716
421,35,5,9.0,0.7441954612731934
421,35,7,2.0,0.7811999320983887
421,35,7,4.0,0.6901346445083618
421,35,7,13.5,0.6501524448394775
421,35,7,15.0,0.6494349241256714
421,35,11,2.0,0.7295247316360474
421,35,11,5.0,0.5493733882904053
421,36,5,1.0,0.9292957782745361
421,36,5,2.0,0.9011210799217224
421,36,5,4.0,0.8951412439346313
421,36,5,9.0,0.8919398784637451
421,36,7,2.0,0.8917660713195801
421,36,7,4.0,0.8578493595123291
421,36,7,13.5,0.8359628915786743
421,36,7,15.0,0.8355342149734497
421,36,11,2.0,0.885441243648529
421,36,11,5.0,0.752640426158905
421,37,5,1.0,0.930342972278595
421,37,5,2.0,0.9068633913993835
421,37,5,4.0,0.8868694305419922
421,37,5,9.0,0.8864064812660217
421,37,7,2.0,0.8934149742126465
421,37,7,4.0,0.8227324485778809
421,37,7,13.5,0.7946941256523132
421,37,7,15.0,0.7943035364151001
421,37,11,2.0,0.8738489151000977
421,37,11,5.0,0.6573629379272461
421,38,5,1.0,0.9158406853675842
421,38,5,2.0,0.8545395135879517
421,38,5,4.0,0.817494809627533
421,38,5,9.0,0.807619571685791
421,38,7,2.0,0.8267992734909058
421,38,7,4.0,0.7848488092422485
421,38,7,13.5,0.763689398765564
421,38,7,15.0,0.7633612155914307
421,38,11,2.0,0.8206708431243896
421,38,11,5.0,0.7542468309402466
421,39,5,1.0,0.7783493995666504
421,39,5,2.0,0.7106853723526001
421,39,5,4.0,0.7104745507240295
421,39,5,9.0,0.7088485360145569
421,39,7,2.0,0.6531790494918823
421,39,7,4.0,0.6112588047981262
421,39,7,13.5,0.604607880115509
421,39,7,15.0,0.6045079231262207
421,39,11,2.0,0.6235876083374023
421,39,11,5.0,0.47796177864074707
421,40,5,1.0,0.8767789602279663
421,40,5,2.0,0.8270686864852905
421,40,5,4.0,0.8192763328552246
421,40,5,9.0,0.8135107755661011
421,40,7,2.0,0.7739102840423584
421,40,7,4.0,0.7228585481643677
421,40,7,13.5,0.6944996118545532
421,40,7,15.0,0.6936347484588623
421,40,11,2.0,0.7417709827423096
421,40,11,5.0,0.6279354095458984
421,41,5,1.0,0.9794069528579712
421,41,5,2.0,0.9756088852882385
421,41,5,4.0,0.9758554100990295
421,41,5,9.0,0.9751123785972595
421,41,7,2.0,0.9669574499130249
421,41,7,4.0,0.9649612307548523
421,41,7,13.5,0.9559323787689209
421,41,7,15.0,0.9557151794433594
421,41,11,2.0,0.9607545137405396
421,41,11,5.0,0.9249821901321411
421,42,5,1.0,0.8938518166542053
421,42,5,2.0,0.8441012501716614
421,42,5,4.0,0.8388990163803101
421,42,5,9.0,0.8352373838424683
421,42,7,2.0,0.8040823936462402
421,42,7,4.0,0.7254547476768494
421,42,7,13.5,0.7112491130828857
421,42,7,15.0,0.7111276388168335
421,42,11,2.0,0.7768613696098328
421,42,11,5.0,0.6314069628715515
421,43,5,1.0,0.9365328550338745
421,43,5,2.0,0.9198622703552246
421,43,5,4.0,0.8655635714530945
421,43,5,9.0,0.8502300381660461
421,43,7,2.0,0.8871251344680786
421,43,7,4.0,0.7956616878509521
421,43,7,13.5,0.7824766039848328
421,43,7,15.0,0.782331109046936
421,43,11,2.0,0.879417896270752
421,43,11,5.0,0.7199157476425171
421,44,5,1.0,0.9295680522918701
421,44,5,2.0,0.9115789532661438
421,44,5,4.0,0.9312043786048889
421,44,5,9.0,0.9349792003631592
421,44,7,2.0,0.8929445147514343
421,44,7,4.0,0.9056516885757446
421,44,7,13.5,0.9135229587554932
421,44,7,15.0,0.9136272668838501
421,44,11,2.0,0.8815100789070129
421,44,11,5.0,0.8605758547782898
421,45,5,1.0,0.9067810773849487
421,45,5,2.0,0.8668767213821411
421,45,5,4.0,0.8523049354553223
